problem_id,contest_id,problem_index,rating,difficulty_tier,tier_name,total_submissions,acceptance_rate,wa_ratio,tle_ratio,mle_ratio,re_ratio,avg_solve_time_min,median_solve_time_min,first_solve_time_min,unique_solvers,solver_rating_mean,solver_rating_std,attempts_per_solver,tag_count,tags,contest_position,round_type,solve_pressure,elite_selectivity,attempt_waste
CF_02334,725,D,2100,4,Hard,5716,0.1591,0.634,0.138,0.018,0.028,55.95,52.53,17.24,810,2108,271,6.19,3,constructive|data structures|two pointers,4,Div2,47.046,0.1192,3.924
CF_02335,1032,D,2000,4,Hard,7591,0.1863,0.588,0.115,0.018,0.028,45.03,39.86,7.34,1349,1978,228,4.36,2,graphs|implementation,4,Educational,36.639,0.1446,2.564
CF_02336,777,C,2100,4,Hard,8160,0.045,0.681,0.186,0.02,0.03,81.89,68.37,25.27,334,2077,302,20.05,4,trees|math|number theory|implementation,3,Div4,78.205,0.0391,13.654
CF_02337,93,E,2000,4,Hard,6805,0.1457,0.648,0.107,0.019,0.029,88.7,80.0,30.5,844,2232,338,6.41,1,constructive,5,Div3,75.784,0.106,4.154
CF_02338,1244,D,2000,4,Hard,12360,0.179,0.551,0.188,0.018,0.028,88.49,74.15,24.36,2045,1949,370,5.12,2,data structures|constructive,4,Div3,72.651,0.1358,2.821
CF_02339,1784,D,2100,4,Hard,6464,0.1122,0.629,0.143,0.019,0.029,82.76,73.3,13.09,653,1760,259,7.55,2,binary search|math,4,Div2,73.472,0.0897,4.749
CF_02340,823,E,2000,4,Hard,7286,0.2001,0.512,0.175,0.018,0.028,47.38,40.22,10.42,1404,2079,303,3.99,2,math|data structures,5,Div4,37.901,0.1541,2.043
CF_02341,1016,E,2200,4,Hard,8045,0.232,0.581,0.104,0.018,0.028,67.27,63.1,19.64,1798,2222,351,3.93,3,flows|trees|dfs and bfs,5,Div4,51.664,0.1716,2.283
CF_02342,1818,E,2200,4,Hard,9057,0.1951,0.526,0.205,0.018,0.028,48.12,39.78,12.8,1616,2336,315,4.54,1,number theory,5,Div2,38.732,0.1436,2.388
CF_02343,535,D,2100,4,Hard,13961,0.1212,0.634,0.161,0.019,0.029,77.63,69.98,16.21,1559,1937,241,7.15,2,greedy|binary search,4,Div3,68.218,0.0981,4.533
CF_02344,1622,D,2100,4,Hard,6960,0.1729,0.565,0.174,0.018,0.028,75.97,63.36,18.1,1049,1918,253,5.02,3,trees|data structures|number theory,4,Educational,62.832,0.1247,2.836
CF_02345,193,D,2200,4,Hard,4320,0.0404,0.656,0.21,0.02,0.03,45.44,41.08,12.42,153,1929,247,22.39,1,trees,4,Educational,43.602,0.034,14.688
CF_02346,881,D,2100,4,Hard,9884,0.1611,0.499,0.239,0.018,0.028,96.0,88.33,23.0,1529,2284,318,5.42,1,greedy,4,Div2,80.534,0.1298,2.705
CF_02347,1909,C,2100,4,Hard,7532,0.2039,0.562,0.124,0.018,0.028,90.79,79.33,24.44,1322,2473,284,4.13,2,number theory|trees,3,Div2,72.272,0.1397,2.321
CF_02348,5,D,2200,4,Hard,9266,0.0802,0.621,0.219,0.019,0.029,72.34,64.98,22.58,689,1931,305,10.92,4,geometry|graphs|math|flows,4,Div4,66.533,0.0684,6.781
CF_02349,790,D,2200,4,Hard,8621,0.1038,0.64,0.157,0.019,0.029,65.91,56.36,20.39,801,2473,271,8.73,1,strings,4,Div3,59.072,0.0833,5.587
CF_02350,1583,C,2000,4,Hard,6749,0.1383,0.656,0.137,0.019,0.029,73.66,62.85,12.86,895,1901,276,6.25,2,strings|math,3,Div3,63.474,0.1143,4.1
CF_02351,386,C,2000,4,Hard,9457,0.1093,0.545,0.248,0.019,0.029,61.93,58.07,17.31,880,2048,265,8.2,1,greedy,3,Div4,55.161,0.0829,4.469
CF_02352,916,C,2100,4,Hard,6711,0.2363,0.537,0.179,0.018,0.028,28.21,25.82,5.63,1398,2091,270,3.91,1,binary search,3,Educational,21.541,0.1591,2.1
CF_02353,1178,D,2200,4,Hard,6199,0.1713,0.614,0.138,0.018,0.028,47.75,39.92,13.22,1036,2037,279,5.54,2,two pointers|trees,4,Div2,39.569,0.1385,3.402
CF_02354,1864,E,2100,4,Hard,7618,0.2318,0.561,0.133,0.018,0.028,43.85,38.78,15.24,1593,2074,321,3.44,2,geometry|flows,5,Div1,33.683,0.1606,1.93
CF_02355,499,C,2200,4,Hard,6818,0.2035,0.523,0.183,0.018,0.028,39.14,32.26,6.46,1319,2046,335,4.76,3,two pointers|data structures|number theory,3,Div3,31.179,0.1541,2.489
CF_02356,512,C,2100,4,Hard,9581,0.1605,0.596,0.149,0.018,0.028,75.7,69.9,21.42,1310,2396,303,5.52,2,math|dfs and bfs,3,Div2,63.551,0.1148,3.29
CF_02357,1115,C,2300,4,Hard,5343,0.1104,0.634,0.198,0.019,0.029,41.41,37.93,11.3,506,2207,359,7.62,2,trees|constructive,3,Educational,36.838,0.0842,4.831
CF_02358,1947,D,2200,4,Hard,4284,0.1232,0.679,0.122,0.019,0.029,71.72,65.1,21.87,461,2159,331,7.33,3,strings|dp|math,4,Div1,62.886,0.0943,4.977
CF_02359,1931,E,2200,4,Hard,1195,0.164,0.591,0.186,0.018,0.028,94.02,84.91,16.58,169,1988,382,5.18,3,geometry|graphs|binary search,5,Div2,78.596,0.1182,3.061
CF_02360,132,F,2400,5,Expert,5014,0.1119,0.616,0.196,0.019,0.029,73.96,63.75,18.19,544,2198,250,7.79,1,graphs,6,Educational,65.684,0.0964,4.799
CF_02361,596,C,2200,4,Hard,3102,0.0784,0.655,0.184,0.019,0.029,102.38,89.52,23.02,224,2126,317,11.46,3,dfs and bfs|trees|constructive,3,Div2,94.358,0.0666,7.506
CF_02362,363,D,2200,4,Hard,3995,0.1101,0.638,0.181,0.019,0.029,70.49,66.27,21.21,374,1957,266,8.08,3,graphs|dp|flows,4,Div4,62.73,0.0833,5.155
CF_02363,946,C,2300,4,Hard,5491,0.056,0.679,0.154,0.019,0.029,100.15,88.81,21.56,290,2095,258,15.73,3,number theory|graphs|greedy,3,Div2,94.542,0.0499,10.681
CF_02364,1128,E,2300,4,Hard,1917,0.0827,0.668,0.179,0.019,0.029,81.91,68.6,19.72,141,2043,245,10.18,1,math,5,Div2,75.132,0.0675,6.8
CF_02365,1509,F,2400,5,Expert,8020,0.0742,0.592,0.234,0.019,0.029,71.69,63.5,16.51,541,2555,269,12.5,1,two pointers,6,Div2,66.367,0.0624,7.4
CF_02366,80,D,2300,4,Hard,5023,0.0721,0.61,0.235,0.019,0.029,56.72,49.09,19.6,320,2168,255,12.14,3,dfs and bfs|implementation|data structures,4,Div3,52.632,0.0591,7.405
CF_02367,396,C,2200,4,Hard,6244,0.0666,0.655,0.202,0.019,0.029,51.03,42.61,15.71,396,2012,357,13.86,3,number theory|geometry|dfs and bfs,3,Div3,47.628,0.0592,9.078
CF_02368,341,C,2300,4,Hard,5230,0.1722,0.553,0.203,0.018,0.028,75.66,62.52,16.08,844,2233,371,5.35,4,data structures|implementation|strings|graphs,3,Div4,62.631,0.1336,2.959
CF_02369,390,E,2200,4,Hard,5538,0.0634,0.675,0.182,0.019,0.029,111.5,93.32,25.34,303,2183,305,14.02,1,dp,5,Div2,104.432,0.0512,9.463
CF_02370,1225,E,2200,4,Hard,6701,0.1022,0.641,0.177,0.019,0.029,83.5,73.52,24.86,636,2008,354,8.95,2,strings|dp,5,Div2,74.967,0.0852,5.737
CF_02371,741,E,2400,5,Expert,7871,0.1056,0.654,0.16,0.019,0.029,83.72,71.19,18.56,745,1766,335,7.53,2,two pointers|trees,5,Div2,74.883,0.0847,4.925
CF_02372,1191,C,2200,4,Hard,4904,0.1295,0.633,0.171,0.019,0.029,96.83,86.03,29.19,572,2737,272,6.97,2,binary search|dp,3,Div3,84.286,0.1015,4.412
CF_02373,1422,E,2200,4,Hard,6401,0.0921,0.606,0.216,0.019,0.029,93.59,77.28,22.85,510,2313,263,9.77,2,constructive|number theory,5,Educational,84.969,0.0723,5.921
CF_02374,978,D,2400,5,Expert,5103,0.0763,0.678,0.18,0.019,0.029,36.46,32.86,12.11,367,2331,337,11.61,2,geometry|dfs and bfs,4,Div2,33.68,0.0664,7.872
CF_02375,909,E,2200,4,Hard,3456,0.1916,0.585,0.175,0.018,0.028,77.36,66.38,24.07,588,2087,275,4.96,2,implementation|greedy,5,Div2,62.544,0.1375,2.902
CF_02376,394,D,2200,4,Hard,6496,0.0791,0.705,0.143,0.019,0.029,113.79,93.32,26.4,499,2498,261,11.24,2,dfs and bfs|strings,4,Div1,104.797,0.0707,7.924
CF_02377,1091,D,2300,4,Hard,5765,0.101,0.648,0.181,0.019,0.029,38.13,31.71,5.94,497,2233,335,9.18,1,graphs,4,Div2,34.284,0.0775,5.949
CF_02378,1364,C,2300,4,Hard,6381,0.0538,0.628,0.223,0.019,0.029,89.01,83.84,30.53,334,2288,251,16.8,2,dp|data structures,3,Div2,84.225,0.0495,10.55
CF_02379,422,E,2400,5,Expert,7069,0.0261,0.723,0.182,0.02,0.03,92.65,76.66,30.47,160,2393,221,34.68,1,greedy,5,Div3,90.231,0.022,25.074
CF_02380,260,E,2300,4,Hard,5071,0.0755,0.699,0.164,0.019,0.029,99.6,84.96,34.83,344,1812,276,12.15,2,math|trees,5,Div2,92.087,0.0627,8.493
CF_02381,1257,C,2300,4,Hard,5514,0.0958,0.518,0.282,0.019,0.029,70.15,64.79,16.45,464,2606,249,9.38,3,number theory|trees|strings,3,Div3,63.433,0.0761,4.859
CF_02382,20,E,2200,4,Hard,5252,0.1895,0.548,0.191,0.018,0.028,109.37,93.76,22.03,858,2375,324,5.38,2,flows|math,5,Div3,88.642,0.1324,2.948
CF_02383,1551,C,2300,4,Hard,6296,0.1074,0.646,0.172,0.019,0.029,74.05,70.16,24.86,634,2048,312,8.51,2,geometry|trees,3,Div2,66.092,0.0899,5.497
CF_02384,562,D,2400,5,Expert,6751,0.1035,0.62,0.178,0.019,0.029,63.29,56.64,18.16,598,1972,261,9.14,2,trees|dfs and bfs,4,Div1,56.738,0.0794,5.667
CF_02385,1555,C,2200,4,Hard,4555,0.0667,0.69,0.171,0.019,0.029,75.47,66.78,14.92,284,2419,278,13.21,2,number theory|two pointers,3,Div4,70.435,0.0582,9.115
CF_02386,971,F,2400,5,Expert,4340,0.1025,0.573,0.234,0.019,0.029,105.97,98.42,17.52,424,2720,312,8.35,2,math|dp,6,Div2,95.109,0.0877,4.785
CF_02387,990,E,2200,4,Hard,7161,0.1329,0.576,0.196,0.019,0.029,50.44,43.12,7.75,811,2074,272,6.65,3,constructive|strings|dp,5,Div3,43.731,0.0982,3.83
CF_02388,186,E,2300,4,Hard,5320,0.1123,0.59,0.232,0.019,0.029,60.89,53.07,11.64,576,2398,329,7.73,1,binary search,5,Div2,54.055,0.0961,4.561
CF_02389,807,F,2400,5,Expert,4323,0.1261,0.666,0.134,0.019,0.029,103.8,97.67,23.48,526,2043,286,6.78,2,dfs and bfs|data structures,6,Div1,90.717,0.1063,4.515
CF_02390,675,C,2300,4,Hard,5196,0.0835,0.653,0.214,0.019,0.029,88.55,79.32,23.96,415,1960,306,10.66,1,implementation,3,Div2,81.152,0.0732,6.961
CF_02391,1621,C,2300,4,Hard,4188,0.1019,0.67,0.17,0.019,0.029,90.94,78.63,27.4,400,1947,252,8.97,2,math|greedy,3,Div3,81.669,0.0858,6.01
CF_02392,900,C,2200,4,Hard,2645,0.1013,0.629,0.202,0.019,0.029,70.6,62.39,14.18,258,2062,305,8.81,3,dp|number theory|math,3,Div1,63.447,0.0877,5.541
CF_02393,1782,E,2400,5,Expert,5124,0.1457,0.614,0.19,0.019,0.029,52.69,47.42,9.41,666,2305,365,6.36,2,constructive|flows,5,Div2,45.009,0.111,3.905
CF_02394,432,D,2400,5,Expert,5034,0.0975,0.663,0.16,0.019,0.029,66.91,59.63,16.65,431,1829,309,8.78,1,trees,4,Educational,60.383,0.0773,5.821
CF_02395,491,E,2300,4,Hard,3579,0.0776,0.626,0.233,0.019,0.029,119.77,110.43,19.68,247,2582,275,11.53,1,data structures,5,Div2,110.472,0.0637,7.218
CF_02396,433,D,2400,5,Expert,5188,0.1183,0.604,0.196,0.019,0.029,106.95,90.17,21.61,563,2083,321,7.57,3,math|geometry|flows,4,Div2,94.291,0.0957,4.572
CF_02397,1198,D,2200,4,Hard,5343,0.0814,0.639,0.209,0.019,0.029,101.22,86.28,30.42,396,2269,349,10.67,4,trees|data structures|geometry|number theory,4,Div2,92.988,0.0681,6.818
CF_02398,1331,C,2200,4,Hard,5002,0.1062,0.61,0.196,0.019,0.029,114.92,97.3,31.44,459,1771,359,8.99,3,geometry|dfs and bfs|graphs,3,Div4,102.718,0.082,5.484
CF_02399,7,C,2200,4,Hard,2931,0.0945,0.662,0.168,0.019,0.029,87.55,74.43,29.34,261,2258,308,9.31,2,trees|data structures,3,Educational,79.277,0.0806,6.163
CF_02400,632,D,2200,4,Hard,3862,0.1111,0.635,0.149,0.019,0.029,87.23,72.61,26.92,396,1914,233,8.25,2,math|flows,4,Div3,77.537,0.0911,5.239
CF_02401,57,C,2200,4,Hard,3387,0.1171,0.629,0.182,0.019,0.029,116.87,100.72,39.58,384,1921,212,7.61,2,greedy|constructive,3,Educational,103.175,0.1001,4.787
CF_02402,1508,F,2400,5,Expert,4113,0.0914,0.646,0.179,0.019,0.029,85.82,80.75,25.39,348,2205,244,9.77,2,graphs|strings,6,Educational,77.971,0.0769,6.311
CF_02403,437,C,2300,4,Hard,5110,0.115,0.566,0.238,0.019,0.029,112.13,103.71,22.09,500,2515,288,7.5,2,constructive|two pointers,3,Div4,99.242,0.0866,4.245
CF_02404,1723,F,2400,5,Expert,5541,0.0902,0.596,0.189,0.019,0.029,73.02,69.36,25.4,439,1831,259,9.83,2,two pointers|implementation,6,Div2,66.435,0.0721,5.859
CF_02405,1884,C,2200,4,Hard,4981,0.1137,0.584,0.209,0.019,0.029,81.53,76.9,20.15,511,2204,271,7.76,3,number theory|graphs|dp,3,Div3,72.26,0.0909,4.532
CF_02406,1573,D,2300,4,Hard,4547,0.0987,0.637,0.195,0.019,0.029,85.45,80.89,17.92,435,2390,274,9.49,1,strings,4,Div1,77.019,0.0862,6.045
CF_02407,977,C,2300,4,Hard,7676,0.0743,0.639,0.193,0.019,0.029,57.76,50.25,19.24,494,2662,236,12.27,3,graphs|geometry|flows,3,Div3,53.471,0.0596,7.841
CF_02408,660,D,2300,4,Hard,6522,0.02,0.714,0.2,0.02,0.03,68.65,56.39,23.73,124,1843,334,45.24,4,binary search|dfs and bfs|trees|geometry,4,Div3,67.28,0.0186,32.301
CF_02409,1852,E,2300,4,Hard,3915,0.1553,0.639,0.16,0.018,0.028,72.41,67.13,17.34,593,1783,282,5.98,1,data structures,5,Div3,61.162,0.1279,3.821
CF_02410,73,E,2200,4,Hard,8335,0.0852,0.694,0.156,0.019,0.029,48.08,41.18,12.64,639,2425,299,10.7,2,strings|number theory,5,Div2,43.988,0.0701,7.426
CF_02411,736,D,2200,4,Hard,7805,0.1361,0.624,0.169,0.019,0.029,91.79,82.77,14.73,912,2044,284,6.57,1,trees,4,Div4,79.296,0.1009,4.1
CF_02412,349,D,2300,4,Hard,4842,0.0995,0.642,0.188,0.019,0.029,77.86,71.06,15.65,433,2261,254,9.37,3,math|geometry|dfs and bfs,4,Div3,70.109,0.0805,6.016
CF_02413,1513,E,2300,4,Hard,3984,0.1181,0.666,0.15,0.019,0.029,89.09,77.98,19.0,411,2368,275,7.68,1,two pointers,5,Div3,78.573,0.091,5.115
CF_02414,693,C,2200,4,Hard,6511,0.1253,0.607,0.218,0.019,0.029,84.14,70.93,23.69,732,1972,345,7.35,2,dp|math,3,Div2,73.602,0.0983,4.461
CF_02415,1415,C,2200,4,Hard,2343,0.1285,0.671,0.132,0.019,0.029,77.82,70.73,19.16,293,2563,316,6.45,2,data structures|implementation,3,Div1,67.824,0.109,4.328
CF_02416,749,D,2300,4,Hard,5147,0.077,0.625,0.231,0.019,0.029,73.43,63.67,25.16,384,2259,328,11.9,1,number theory,4,Div3,67.776,0.0689,7.438
CF_02417,557,F,2400,5,Expert,6686,0.0849,0.669,0.175,0.019,0.029,75.63,68.55,14.79,546,2114,221,10.58,3,trees|implementation|two pointers,6,Div2,69.209,0.0747,7.078
CF_02418,1863,E,2400,5,Expert,4503,0.0705,0.614,0.223,0.019,0.029,83.72,74.94,25.09,299,2076,266,13.12,1,flows,5,Educational,77.82,0.0617,8.056
CF_02419,1519,D,2300,4,Hard,5301,0.0996,0.67,0.172,0.019,0.029,50.19,46.79,10.09,503,2533,221,9.38,1,geometry,4,Educational,45.188,0.0854,6.285
CF_02420,509,C,2300,4,Hard,4712,0.1003,0.683,0.158,0.019,0.029,50.02,45.39,12.28,430,2260,315,8.42,1,dfs and bfs,3,Div3,45.001,0.0821,5.751
CF_02421,1205,C,2300,4,Hard,5864,0.0708,0.627,0.2,0.019,0.029,59.11,54.98,15.62,377,2283,275,13.0,2,binary search|trees,3,Div2,54.924,0.0597,8.151
CF_02422,653,D,2200,4,Hard,2444,0.0496,0.66,0.23,0.02,0.03,97.18,87.88,18.67,110,2443,214,18.34,4,dp|dfs and bfs|trees|strings,4,Educational,92.362,0.0428,12.104
CF_02423,986,D,2300,4,Hard,6567,0.1377,0.644,0.149,0.019,0.029,86.95,79.6,24.38,774,1775,308,6.26,2,math|trees,4,Educational,74.982,0.1016,4.031
CF_02424,657,E,2200,4,Hard,4808,0.1371,0.542,0.225,0.019,0.029,85.27,80.66,29.78,591,2181,289,6.1,4,math|number theory|data structures|dp,5,Educational,73.575,0.1061,3.306
CF_02425,432,E,2300,4,Hard,5304,0.0803,0.601,0.237,0.019,0.029,30.78,26.31,9.21,380,2246,285,11.48,2,two pointers|binary search,5,Div4,28.305,0.0659,6.899
CF_02426,268,E,2300,4,Hard,6081,0.046,0.681,0.199,0.02,0.03,93.71,89.02,30.9,262,2082,356,19.41,1,data structures,5,Educational,89.395,0.0411,13.218
CF_02427,481,D,2300,4,Hard,3364,0.0564,0.667,0.212,0.019,0.029,68.07,60.74,11.03,167,2473,279,15.58,4,graphs|geometry|constructive|binary search,4,Div1,64.231,0.0468,10.392
CF_02428,116,D,2300,4,Hard,7440,0.0669,0.626,0.21,0.019,0.029,87.46,79.47,18.48,472,2468,234,13.34,4,trees|math|implementation|geometry,4,Div1,81.61,0.0592,8.351
CF_02429,798,E,2300,4,Hard,3795,0.0757,0.661,0.2,0.019,0.029,39.43,34.73,10.06,259,2279,319,12.16,1,greedy,5,Div2,36.445,0.0631,8.038
CF_02430,1280,C,2200,4,Hard,6491,0.0856,0.583,0.256,0.019,0.029,65.19,56.37,12.07,477,1794,328,10.58,2,two pointers|dfs and bfs,3,Educational,59.611,0.0672,6.168
CF_02431,1553,D,2300,4,Hard,5312,0.1103,0.631,0.183,0.019,0.029,91.69,85.32,19.4,513,2277,289,8.1,3,math|implementation|graphs,4,Div2,81.579,0.0859,5.111
CF_02432,220,D,2400,5,Expert,4781,0.132,0.605,0.183,0.019,0.029,60.18,52.11,16.38,550,2435,332,7.11,3,binary search|math|dp,4,Div2,52.239,0.0999,4.302
CF_02433,753,E,2300,4,Hard,5932,0.137,0.606,0.178,0.019,0.029,61.98,53.63,21.41,710,2303,284,6.51,1,flows,5,Div1,53.487,0.1033,3.945
CF_02434,1816,F,2400,5,Expert,9115,0.0659,0.682,0.164,0.019,0.029,78.67,74.2,16.36,566,2384,312,14.07,2,flows|constructive,6,Div3,73.485,0.058,9.596
CF_02435,1401,D,2200,4,Hard,3755,0.0937,0.609,0.232,0.019,0.029,80.51,72.61,17.3,343,2560,289,9.56,1,two pointers,4,Div2,72.97,0.0828,5.822
CF_02436,504,E,2200,4,Hard,6962,0.0985,0.669,0.157,0.019,0.029,48.84,42.14,9.26,595,2685,240,9.33,3,constructive|data structures|math,5,Educational,44.025,0.077,6.242
CF_02437,907,F,2400,5,Expert,3531,0.1085,0.611,0.189,0.019,0.029,72.03,61.32,18.16,339,1888,263,7.96,2,trees|graphs,6,Div4,64.215,0.0856,4.864
CF_02438,375,D,2200,4,Hard,3285,0.0982,0.603,0.208,0.019,0.029,86.21,73.99,20.57,281,2159,267,8.6,2,number theory|trees,4,Div3,77.747,0.0771,5.186
CF_02439,1612,E,2400,5,Expert,4510,0.1647,0.582,0.181,0.018,0.028,68.16,58.43,13.82,709,2198,288,5.43,2,graphs|number theory,5,Div2,56.937,0.1313,3.16
CF_02440,63,D,2400,5,Expert,5004,0.1136,0.66,0.161,0.019,0.029,37.63,32.28,8.62,489,2425,300,7.67,1,implementation,4,Div2,33.356,0.0866,5.062
CF_02441,1854,C,2200,4,Hard,4655,0.053,0.635,0.235,0.019,0.029,85.24,78.9,20.92,232,2713,268,16.52,4,geometry|two pointers|math|number theory,3,Div2,80.722,0.0472,10.49
CF_02442,1662,E,2300,4,Hard,2656,0.1761,0.688,0.062,0.018,0.028,126.34,115.18,36.64,410,2235,398,5.1,1,flows,5,Educational,104.093,0.1272,3.509
CF_02443,32,F,2400,5,Expert,4661,0.086,0.651,0.189,0.019,0.029,53.72,48.0,12.5,369,1701,353,10.72,3,data structures|flows|graphs,6,Div3,49.1,0.0724,6.979
CF_02444,1710,E,2200,4,Hard,4113,0.1138,0.599,0.209,0.019,0.029,71.64,62.49,13.2,457,1963,243,7.43,1,strings,5,Div1,63.484,0.0985,4.451
CF_02445,1252,E,2300,4,Hard,5297,0.0853,0.699,0.142,0.019,0.029,113.04,106.75,24.62,398,2294,320,10.68,1,greedy,5,Div3,103.395,0.0687,7.465
CF_02446,1870,E,2400,5,Expert,2648,0.1418,0.606,0.195,0.019,0.029,85.73,78.13,17.56,367,1770,350,6.12,2,binary search|dp,5,Div3,73.572,0.1189,3.709
CF_02447,850,E,2300,4,Hard,5741,0.07,0.655,0.212,0.019,0.029,94.76,79.92,21.81,372,2220,289,12.96,1,geometry,5,Educational,88.131,0.0603,8.489
CF_02448,44,E,2400,5,Expert,6871,0.1411,0.546,0.21,0.019,0.029,102.56,86.23,31.33,894,1929,305,6.47,3,greedy|binary search|dp,5,Educational,88.093,0.1118,3.533
CF_02449,1848,D,2200,4,Hard,2961,0.0754,0.687,0.165,0.019,0.029,53.86,46.97,16.03,215,2229,216,12.44,1,geometry,4,Div2,49.795,0.0671,8.546
CF_02450,1371,C,2300,4,Hard,6008,0.082,0.647,0.222,0.019,0.029,78.27,68.29,24.12,463,2349,339,11.02,3,greedy|strings|data structures,3,Educational,71.848,0.0707,7.13
CF_02451,912,C,2300,4,Hard,2713,0.02,0.737,0.175,0.02,0.03,78.64,74.65,12.47,51,2556,298,45.08,2,greedy|math,3,Div1,77.072,0.0184,33.224
CF_02452,1400,D,2300,4,Hard,4673,0.0864,0.649,0.187,0.019,0.029,37.48,31.8,8.32,354,2092,231,10.5,3,trees|two pointers|binary search,4,Div2,34.242,0.0692,6.815
CF_02453,12,E,2200,4,Hard,4706,0.1188,0.61,0.193,0.019,0.029,113.26,99.24,18.81,530,2314,311,7.29,1,geometry,5,Div1,99.803,0.0992,4.447
CF_02454,1636,C,2300,4,Hard,6624,0.0735,0.649,0.211,0.019,0.029,64.3,53.58,17.68,416,2413,330,12.08,2,graphs|geometry,3,Div2,59.573,0.0582,7.84
CF_02455,866,C,2200,4,Hard,3969,0.0904,0.639,0.189,0.019,0.029,92.43,82.9,16.66,313,2799,261,10.2,2,two pointers|dfs and bfs,3,Div2,84.07,0.0717,6.518
CF_02456,1763,D,2300,4,Hard,6033,0.0829,0.679,0.14,0.019,0.029,74.98,68.18,11.92,477,2105,229,10.56,2,constructive|trees,4,Educational,68.768,0.0725,7.17
CF_02457,1623,E,2300,4,Hard,5918,0.1046,0.658,0.159,0.019,0.029,70.41,62.61,16.41,569,2283,286,8.01,1,two pointers,5,Div1,63.051,0.0861,5.271
CF_02458,1842,D,2200,4,Hard,6796,0.034,0.685,0.21,0.02,0.03,61.13,53.76,11.94,206,1882,264,26.68,3,greedy|strings|data structures,4,Educational,59.053,0.0293,18.276
CF_02459,1000,D,2300,4,Hard,5033,0.0572,0.56,0.29,0.019,0.029,49.35,42.69,15.89,259,2462,348,15.5,4,graphs|trees|strings|implementation,4,Educational,46.521,0.0485,8.68
CF_02460,1685,D,2200,4,Hard,7442,0.0674,0.661,0.19,0.019,0.029,92.03,85.09,32.1,443,2041,323,13.2,2,dfs and bfs|trees,4,Div2,85.823,0.0555,8.725
CF_02461,494,F,2400,5,Expert,6140,0.0642,0.675,0.205,0.019,0.029,103.15,88.44,17.89,335,2028,302,14.05,2,dfs and bfs|math,6,Div3,96.524,0.0511,9.484
CF_02462,1818,F,2400,5,Expert,5087,0.0294,0.687,0.212,0.02,0.03,99.95,84.88,31.22,126,2219,322,30.24,2,geometry|flows,6,Educational,97.012,0.024,20.775
CF_02463,539,C,2200,4,Hard,3557,0.1344,0.636,0.159,0.019,0.029,54.39,46.61,13.24,458,2529,280,6.63,2,dfs and bfs|flows,3,Div1,47.078,0.1115,4.217
CF_02464,1876,E,2300,4,Hard,6729,0.1043,0.629,0.189,0.019,0.029,91.09,79.06,31.84,600,1995,386,8.65,4,trees|dp|greedy|number theory,5,Div3,81.591,0.0799,5.441
CF_02465,459,D,2300,4,Hard,4186,0.1404,0.646,0.151,0.019,0.029,95.1,83.98,14.73,524,2210,302,6.56,1,graphs,4,Div3,81.746,0.1076,4.238
CF_02466,28,E,2200,4,Hard,7298,0.1051,0.66,0.17,0.019,0.029,70.96,58.71,13.32,660,2427,314,8.85,2,dfs and bfs|two pointers,5,Div3,63.506,0.0809,5.841
CF_02467,529,D,2400,5,Expert,4339,0.1209,0.675,0.137,0.019,0.029,96.67,82.63,24.42,465,2420,278,7.55,1,geometry,4,Educational,84.981,0.0942,5.096
CF_02468,1171,E,2400,5,Expert,8682,0.05,0.698,0.171,0.02,0.03,66.28,62.23,12.76,391,2497,297,17.84,2,trees|data structures,5,Educational,62.972,0.0428,12.452
CF_02469,166,C,2300,4,Hard,4897,0.1285,0.571,0.21,0.019,0.029,123.66,112.24,22.96,614,2362,293,7.09,2,implementation|binary search,3,Educational,107.769,0.1093,4.048
CF_02470,610,C,2200,4,Hard,4123,0.1694,0.596,0.186,0.018,0.028,66.21,55.03,18.47,645,2076,218,5.19,3,binary search|number theory|math,3,Div4,54.989,0.1299,3.093
CF_02471,1196,C,2300,4,Hard,6363,0.0926,0.648,0.181,0.019,0.029,67.8,58.37,23.31,573,2594,322,9.68,2,greedy|strings,3,Educational,61.52,0.0817,6.273
CF_02472,407,C,2300,4,Hard,8335,0.0957,0.615,0.212,0.019,0.029,47.64,42.37,13.03,758,1640,217,9.12,1,constructive,3,Div2,43.083,0.0822,5.609
CF_02473,1016,E,2200,4,Hard,4467,0.1716,0.568,0.214,0.018,0.028,70.34,64.62,12.01,665,1925,286,5.23,1,geometry,5,Div2,58.272,0.1233,2.971
CF_02474,977,D,2200,4,Hard,4982,0.1089,0.579,0.24,0.019,0.029,58.76,51.09,14.87,506,2133,218,8.38,2,geometry|graphs,4,Div3,52.368,0.0905,4.852
CF_02475,192,E,2400,5,Expert,3439,0.0984,0.602,0.216,0.019,0.029,92.16,87.5,17.39,310,2240,337,9.29,4,implementation|data structures|dp|number theory,5,Div1,83.097,0.0813,5.593
CF_02476,1720,F,2400,5,Expert,5577,0.0496,0.665,0.22,0.02,0.03,107.62,93.32,27.41,235,2328,309,18.09,2,constructive|trees,6,Div4,102.291,0.04,12.03
CF_02477,130,E,2200,4,Hard,3489,0.1278,0.633,0.174,0.019,0.029,74.6,65.28,25.33,424,2134,284,7.07,3,flows|trees|dfs and bfs,5,Educational,65.065,0.106,4.475
